regiao,sigla_uf,cod_macrorregiao_sus,nome_macrorregiao_sus,cod_microrregiao_sus,nome_microrregiao_sus,cod_sus,cod_ibge,nome_municipio
SUL,RS,4313,METROPOLITANA,43007,REGIÃO 07 - VALE DOS SINOS,431340,4313409,NOVO HAMBURGO
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,431342,4313425,NOVO MACHADO
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,431344,4313441,NOVO TIRADENTES
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,431346,4313466,NOVO XINGU
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,431349,4313490,NOVO BARREIRO
SUL,RS,4313,METROPOLITANA,43005,REGIÃO 05 - BONS VENTOS,431350,4313508,OSORIO
SUL,RS,4311,NORTE,43018,REGIÃO 18 - ARAUCÁRIAS,431360,4313607,PAIM FILHO
SUL,RS,4313,METROPOLITANA,43005,REGIÃO 05 - BONS VENTOS,431365,4313656,PALMARES DO SUL
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,431370,4313706,PALMEIRA DAS MISSOES
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,431380,4313805,PALMITINHO
SUL,RS,4312,MISSIONEIRA,43013,REGIÃO 13 - DIVERSIDADE,431390,4313904,PANAMBI
SUL,RS,4308,VALES,43028,REGIÃO 28 - VINTE E OITO,431395,4313953,PANTANO GRANDE
SUL,RS,4310,SERRA,43025,REGIÃO 25 - VINHEDOS E BASALTO,431400,4314001,PARAI
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,431402,4314027,PARAISO DO SUL
SUL,RS,4313,METROPOLITANA,43008,REGIÃO 08 - VALE DO CAÍ E METROPOLITANA,431403,4314035,PARECI NOVO
SUL,RS,4313,METROPOLITANA,43006,REGIÃO 06 - VALE DO PARANHANA E COSTA SERR,431405,4314050,PAROBE
SUL,RS,4308,VALES,43027,REGIÃO 27 - JACUÍ CENTRO,431406,4314068,PASSA SETE
SUL,RS,4308,VALES,43028,REGIÃO 28 - VINTE E OITO,431407,4314076,PASSO DO SOBRADO
SUL,RS,4311,NORTE,43017,REGIÃO 17 - PLANALTO,431410,4314100,PASSO FUNDO
SUL,RS,4311,NORTE,43016,REGIÃO 16 - ALTO URUGUAI GAÚCHO,431413,4314134,PAULO BENTO
SUL,RS,4308,VALES,43030,REGIÃO 30 - VALE DA LUZ,431415,4314159,PAVERAMA
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,431417,4314175,PEDRAS ALTAS
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,431420,4314209,PEDRO OSORIO
SUL,RS,4312,MISSIONEIRA,43013,REGIÃO 13 - DIVERSIDADE,431430,4314308,PEJUCARA
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,431440,4314407,PELOTAS
SUL,RS,4310,SERRA,43023,REGIÃO 23 - CAXIAS E HORTÊNSIAS,431442,4314423,PICADA CAFE
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,431445,4314456,PINHAL
SUL,RS,4310,SERRA,43024,REGIÃO 24 - CAMPOS DE CIMA DA SERRA,431446,4314464,PINHAL DA SERRA
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,431447,4314472,PINHAL GRANDE
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,431449,4314498,PINHEIRINHO DO VALE
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,431450,4314506,PINHEIRO MACHADO
SUL,RS,4310,SERRA,43025,REGIÃO 25 - VINHEDOS E BASALTO,431454,4314548,PINTO BANDEIRA
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431455,4314555,PIRAPO
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,431460,4314605,PIRATINI
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,431470,4314704,PLANALTO
SUL,RS,4308,VALES,43030,REGIÃO 30 - VALE DA LUZ,431475,4314753,POCO DAS ANTAS
SUL,RS,4311,NORTE,43017,REGIÃO 17 - PLANALTO,431477,4314779,PONTAO
SUL,RS,4311,NORTE,43016,REGIÃO 16 - ALTO URUGUAI GAÚCHO,431478,4314787,PONTE PRETA
SUL,RS,4313,METROPOLITANA,43007,REGIÃO 07 - VALE DOS SINOS,431480,4314803,PORTAO
SUL,RS,4313,METROPOLITANA,43010,REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ,431490,4314902,PORTO ALEGRE
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,431500,4315008,PORTO LUCENA
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,431505,4315057,PORTO MAUA
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,431507,4315073,PORTO VERA CRUZ
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431510,4315107,PORTO XAVIER
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,431513,4315131,POUSO NOVO
SUL,RS,4313,METROPOLITANA,43007,REGIÃO 07 - VALE DOS SINOS,431514,4315149,PRESIDENTE LUCENA
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,431515,4315156,PROGRESSO
SUL,RS,4310,SERRA,43025,REGIÃO 25 - VINHEDOS E BASALTO,431517,4315172,PROTASIO ALVES
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,431520,4315206,PUTINGA
SUL,RS,4314,CENTRO-OESTE,43003,REGIÃO 03 - FRONTEIRA OESTE,431530,4315305,QUARAI
SUL,RS,4311,NORTE,43016,REGIÃO 16 - ALTO URUGUAI GAÚCHO,431531,4315313,QUATRO IRMAOS
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,431532,4315321,QUEVEDOS
SUL,RS,4312,MISSIONEIRA,43012,REGIÃO 12 - PORTAL DAS MISSÕES,431535,4315354,QUINZE DE NOVEMBRO
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,431540,4315404,REDENTORA
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,431545,4315453,RELVADO
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,431550,4315503,RESTINGA SECA
SUL,RS,4311,NORTE,43016,REGIÃO 16 - ALTO URUGUAI GAÚCHO,431555,4315552,RIO DOS INDIOS
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,431560,4315602,RIO GRANDE
SUL,RS,4308,VALES,43028,REGIÃO 28 - VINTE E OITO,431570,4315701,RIO PARDO
SUL,RS,4313,METROPOLITANA,43006,REGIÃO 06 - VALE DO PARANHANA E COSTA SERR,431575,4315750,RIOZINHO
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,431580,4315800,ROCA SALES
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,431590,4315909,RODEIO BONITO
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431595,4315958,ROLADOR
SUL,RS,4313,METROPOLITANA,43006,REGIÃO 06 - VALE DO PARANHANA E COSTA SERR,431600,4316006,ROLANTE
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,431610,4316105,RONDA ALTA
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,431620,4316204,RONDINHA
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431630,4316303,ROQUE GONZALES
SUL,RS,4314,CENTRO-OESTE,43003,REGIÃO 03 - FRONTEIRA OESTE,431640,4316402,ROSARIO DO SUL
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,431642,4316428,SAGRADA FAMILIA
SUL,RS,4312,MISSIONEIRA,43012,REGIÃO 12 - PORTAL DAS MISSÕES,431643,4316436,SALDANHA MARINHO
SUL,RS,4312,MISSIONEIRA,43012,REGIÃO 12 - PORTAL DAS MISSÕES,431645,4316451,SALTO DO JACUI
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431647,4316477,SALVADOR DAS MISSOES
SUL,RS,4313,METROPOLITANA,43008,REGIÃO 08 - VALE DO CAÍ E METROPOLITANA,431650,4316501,SALVADOR DO SUL
SUL,RS,4311,NORTE,43018,REGIÃO 18 - ARAUCÁRIAS,431660,4316600,SANANDUVA
SUL,RS,4312,MISSIONEIRA,43012,REGIÃO 12 - PORTAL DAS MISSÕES,431670,4316709,SANTA BARBARA DO SUL
SUL,RS,4311,NORTE,43018,REGIÃO 18 - ARAUCÁRIAS,431673,4316733,SANTA CECILIA DO SUL
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,431675,4316758,SANTA CLARA DO SUL
SUL,RS,4308,VALES,43028,REGIÃO 28 - VINTE E OITO,431680,4316808,SANTA CRUZ DO SUL
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,431690,4316907,SANTA MARIA
SUL,RS,4313,METROPOLITANA,43007,REGIÃO 07 - VALE DOS SINOS,431695,4316956,SANTA MARIA DO HERVAL
SUL,RS,4314,CENTRO-OESTE,43003,REGIÃO 03 - FRONTEIRA OESTE,431697,4316972,SANTA MARGARIDA DO SUL
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,431700,4317004,SANTANA DA BOA VISTA
SUL,RS,4314,CENTRO-OESTE,43003,REGIÃO 03 - FRONTEIRA OESTE,431710,4317103,SANT'ANA DO LIVRAMENTO
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,431720,4317202,SANTA ROSA
SUL,RS,4310,SERRA,43025,REGIÃO 25 - VINHEDOS E BASALTO,431725,4317251,SANTA TEREZA
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,431730,4317301,SANTA VITORIA DO PALMAR
SUL,RS,4314,CENTRO-OESTE,43002,REGIÃO 02 - ENTRE RIOS,431740,4317400,SANTIAGO
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431750,4317509,SANTO ANGELO
SUL,RS,4311,NORTE,43017,REGIÃO 17 - PLANALTO,431755,4317558,SANTO ANTONIO DO PALMA
SUL,RS,4313,METROPOLITANA,43005,REGIÃO 05 - BONS VENTOS,431760,4317608,SANTO ANTONIO DA PATRULHA
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431770,4317707,SANTO ANTONIO DAS MISSOES
SUL,RS,4311,NORTE,43017,REGIÃO 17 - PLANALTO,431775,4317756,SANTO ANTONIO DO PLANALTO
SUL,RS,4312,MISSIONEIRA,43013,REGIÃO 13 - DIVERSIDADE,431780,4317806,SANTO AUGUSTO
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,431790,4317905,SANTO CRISTO
SUL,RS,4311,NORTE,43018,REGIÃO 18 - ARAUCÁRIAS,431795,4317954,SANTO EXPEDITO DO SUL
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431800,4318002,SAO BORJA
SUL,RS,4311,NORTE,43017,REGIÃO 17 - PLANALTO,431805,4318051,SAO DOMINGOS DO SUL
SUL,RS,4314,CENTRO-OESTE,43002,REGIÃO 02 - ENTRE RIOS,431810,4318101,SAO FRANCISCO DE ASSIS
SUL,RS,4313,METROPOLITANA,43006,REGIÃO 06 - VALE DO PARANHANA E COSTA SERR,431820,4318200,SAO FRANCISCO DE PAULA
SUL,RS,4314,CENTRO-OESTE,43003,REGIÃO 03 - FRONTEIRA OESTE,431830,4318309,SAO GABRIEL
SUL,RS,4313,METROPOLITANA,43009,REGIÃO 09 - CARBONÍFERA/COSTA DOCE,431840,4318408,SAO JERONIMO
SUL,RS,4311,NORTE,43018,REGIÃO 18 - ARAUCÁRIAS,431842,4318424,SAO JOAO DA URTIGA
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,431843,4318432,SAO JOAO DO POLESINE
SUL,RS,4310,SERRA,43025,REGIÃO 25 - VINHEDOS E BASALTO,431844,4318440,SAO JORGE
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,431845,4318457,SAO JOSE DAS MISSOES
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,431846,4318465,SAO JOSE DO HERVAL
SUL,RS,4313,METROPOLITANA,43007,REGIÃO 07 - VALE DOS SINOS,431848,4318481,SAO JOSE DO HORTENCIO
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,431849,4318499,SAO JOSE DO INHACORA
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,431850,4318507,SAO JOSE DO NORTE
SUL,RS,4311,NORTE,43018,REGIÃO 18 - ARAUCÁRIAS,431860,4318606,SAO JOSE DO OURO
SUL,RS,4313,METROPOLITANA,43008,REGIÃO 08 - VALE DO CAÍ E METROPOLITANA,431861,4318614,SAO JOSE DO SUL
SUL,RS,4310,SERRA,43024,REGIÃO 24 - CAMPOS DE CIMA DA SERRA,431862,4318622,SAO JOSE DOS AUSENTES
SUL,RS,4313,METROPOLITANA,43007,REGIÃO 07 - VALE DOS SINOS,431870,4318705,SAO LEOPOLDO
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,431880,4318804,SAO LOURENCO DO SUL
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431890,4318903,SAO LUIZ GONZAGA
SUL,RS,4310,SERRA,43026,REGIÃO 26 - UVA VALE,431900,4319000,SAO MARCOS
SUL,RS,4312,MISSIONEIRA,43013,REGIÃO 13 - DIVERSIDADE,431910,4319109,SAO MARTINHO
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,431912,4319125,SAO MARTINHO DA SERRA
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431915,4319158,SAO MIGUEL DAS MISSOES
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431920,4319208,SAO NICOLAU
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,431930,4319307,SAO PAULO DAS MISSOES
SUL,RS,4313,METROPOLITANA,43008,REGIÃO 08 - VALE DO CAÍ E METROPOLITANA,431935,4319356,SAO PEDRO DA SERRA
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,431936,4319364,SAO PEDRO DAS MISSOES
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,431937,4319372,SAO PEDRO DO BUTIA
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,431940,4319406,SAO PEDRO DO SUL
SUL,RS,4313,METROPOLITANA,43008,REGIÃO 08 - VALE DO CAÍ E METROPOLITANA,431950,4319505,SAO SEBASTIAO DO CAI
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,431960,4319604,SAO SEPE
SUL,RS,4311,NORTE,43016,REGIÃO 16 - ALTO URUGUAI GAÚCHO,431970,4319703,SAO VALENTIM
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,431971,4319711,SAO VALENTIM DO SUL
SUL,RS,4312,MISSIONEIRA,43013,REGIÃO 13 - DIVERSIDADE,431973,4319737,SAO VALERIO DO SUL
SUL,RS,4310,SERRA,43026,REGIÃO 26 - UVA VALE,431975,4319752,SAO VENDELINO
SUL,RS,4314,CENTRO-OESTE,43002,REGIÃO 02 - ENTRE RIOS,431980,4319802,SAO VICENTE DO SUL
SUL,RS,4313,METROPOLITANA,43007,REGIÃO 07 - VALE DOS SINOS,431990,4319901,SAPIRANGA
SUL,RS,4313,METROPOLITANA,43008,REGIÃO 08 - VALE DO CAÍ E METROPOLITANA,432000,4320008,SAPUCAIA DO SUL
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,432010,4320107,SARANDI
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,432020,4320206,SEBERI
SUL,RS,4312,MISSIONEIRA,43013,REGIÃO 13 - DIVERSIDADE,432023,4320230,SEDE NOVA
SUL,RS,4308,VALES,43027,REGIÃO 27 - JACUÍ CENTRO,432026,4320263,SEGREDO
SUL,RS,4312,MISSIONEIRA,43012,REGIÃO 12 - PORTAL DAS MISSÕES,432030,4320305,SELBACH
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,432032,4320321,SENADOR SALGADO FILHO
SUL,RS,4313,METROPOLITANA,43009,REGIÃO 09 - CARBONÍFERA/COSTA DOCE,432035,4320354,SENTINELA DO SUL
SUL,RS,4311,NORTE,43017,REGIÃO 17 - PLANALTO,432040,4320404,SERAFINA CORREA
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,432045,4320453,SERIO
SUL,RS,4311,NORTE,43017,REGIÃO 17 - PLANALTO,432050,4320503,SERTAO
SUL,RS,4313,METROPOLITANA,43009,REGIÃO 09 - CARBONÍFERA/COSTA DOCE,432055,4320552,SERTAO SANTANA
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,432057,4320578,SETE DE SETEMBRO
SUL,RS,4311,NORTE,43016,REGIÃO 16 - ALTO URUGUAI GAÚCHO,432060,4320602,SEVERIANO DE ALMEIDA
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,432065,4320651,SILVEIRA MARTINS
SUL,RS,4308,VALES,43028,REGIÃO 28 - VINTE E OITO,432067,4320677,SINIMBU
SUL,RS,4308,VALES,43027,REGIÃO 27 - JACUÍ CENTRO,432070,4320701,SOBRADINHO
SUL,RS,4311,NORTE,43019,REGIÃO 19 - BOTUCARAÍ,432080,4320800,SOLEDADE
SUL,RS,4313,METROPOLITANA,43008,REGIÃO 08 - VALE DO CAÍ E METROPOLITANA,432085,4320859,TABAI
SUL,RS,4311,NORTE,43018,REGIÃO 18 - ARAUCÁRIAS,432090,4320909,TAPEJARA
SUL,RS,4311,NORTE,43019,REGIÃO 19 - BOTUCARAÍ,432100,4321006,TAPERA
SUL,RS,4313,METROPOLITANA,43009,REGIÃO 09 - CARBONÍFERA/COSTA DOCE,432110,4321105,TAPES
SUL,RS,4313,METROPOLITANA,43006,REGIÃO 06 - VALE DO PARANHANA E COSTA SERR,432120,4321204,TAQUARA
SUL,RS,4308,VALES,43030,REGIÃO 30 - VALE DA LUZ,432130,4321303,TAQUARI
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,432132,4321329,TAQUARUCU DO SUL
SUL,RS,4313,METROPOLITANA,43005,REGIÃO 05 - BONS VENTOS,432135,4321352,TAVARES
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,432140,4321402,TENENTE PORTELA
SUL,RS,4313,METROPOLITANA,43004,REGIÃO 04 - BELAS PRAIAS,432143,4321436,TERRA DE AREIA
SUL,RS,4308,VALES,43030,REGIÃO 30 - VALE DA LUZ,432145,4321451,TEUTONIA
SUL,RS,4311,NORTE,43019,REGIÃO 19 - BOTUCARAÍ,432146,4321469,TIO HUGO
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,432147,4321477,TIRADENTES DO SUL
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,432149,4321493,TOROPI
SUL,RS,4313,METROPOLITANA,43004,REGIÃO 04 - BELAS PRAIAS,432150,4321501,TORRES
SUL,RS,4313,METROPOLITANA,43005,REGIÃO 05 - BONS VENTOS,432160,4321600,TRAMANDAI
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,432162,4321626,TRAVESSEIRO
SUL,RS,4311,NORTE,43016,REGIÃO 16 - ALTO URUGUAI GAÚCHO,432163,4321634,TRES ARROIOS
SUL,RS,4313,METROPOLITANA,43004,REGIÃO 04 - BELAS PRAIAS,432166,4321667,TRES CACHOEIRAS
SUL,RS,4313,METROPOLITANA,43006,REGIÃO 06 - VALE DO PARANHANA E COSTA SERR,432170,4321709,TRES COROAS
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,432180,4321808,TRES DE MAIO
SUL,RS,4313,METROPOLITANA,43004,REGIÃO 04 - BELAS PRAIAS,432183,4321832,TRES FORQUILHAS
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,432185,4321857,TRES PALMEIRAS
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,432190,4321907,TRES PASSOS
SUL,RS,4311,NORTE,43020,REGIÃO 20 - ROTA DA PRODUÇÃO,432195,4321956,TRINDADE DO SUL
SUL,RS,4313,METROPOLITANA,43008,REGIÃO 08 - VALE DO CAÍ E METROPOLITANA,432200,4322004,TRIUNFO
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,432210,4322103,TUCUNDUVA
SUL,RS,4311,NORTE,43019,REGIÃO 19 - BOTUCARAÍ,432215,4322152,TUNAS
SUL,RS,4311,NORTE,43018,REGIÃO 18 - ARAUCÁRIAS,432218,4322186,TUPANCI DO SUL
SUL,RS,4312,MISSIONEIRA,43012,REGIÃO 12 - PORTAL DAS MISSÕES,432220,4322202,TUPANCIRETA
SUL,RS,4313,METROPOLITANA,43008,REGIÃO 08 - VALE DO CAÍ E METROPOLITANA,432225,4322251,TUPANDI
SUL,RS,4312,MISSIONEIRA,43014,REGIÃO 14 - FRONTEIRA NOROESTE,432230,4322301,TUPARENDI
SUL,RS,4309,SUL,43021,REGIÃO 21 - SUL,432232,4322327,TURUCU
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,432234,4322343,UBIRETAMA
SUL,RS,4310,SERRA,43025,REGIÃO 25 - VINHEDOS E BASALTO,432235,4322350,UNIAO DA SERRA
SUL,RS,4314,CENTRO-OESTE,43002,REGIÃO 02 - ENTRE RIOS,432237,4322376,UNISTALDA
SUL,RS,4314,CENTRO-OESTE,43003,REGIÃO 03 - FRONTEIRA OESTE,432240,4322400,URUGUAIANA
SUL,RS,4310,SERRA,43024,REGIÃO 24 - CAMPOS DE CIMA DA SERRA,432250,4322509,VACARIA
SUL,RS,4308,VALES,43028,REGIÃO 28 - VINTE E OITO,432252,4322525,VALE VERDE
SUL,RS,4308,VALES,43028,REGIÃO 28 - VINTE E OITO,432253,4322533,VALE DO SOL
SUL,RS,4310,SERRA,43026,REGIÃO 26 - UVA VALE,432254,4322541,VALE REAL
SUL,RS,4311,NORTE,43017,REGIÃO 17 - PLANALTO,432255,4322558,VANINI
SUL,RS,4308,VALES,43028,REGIÃO 28 - VINTE E OITO,432260,4322608,VENANCIO AIRES
SUL,RS,4308,VALES,43028,REGIÃO 28 - VINTE E OITO,432270,4322707,VERA CRUZ
SUL,RS,4310,SERRA,43025,REGIÃO 25 - VINHEDOS E BASALTO,432280,4322806,VERANOPOLIS
SUL,RS,4308,VALES,43029,REGIÃO 29 - VALES E MONTANHAS,432285,4322855,VESPASIANO CORREA
SUL,RS,4311,NORTE,43016,REGIÃO 16 - ALTO URUGUAI GAÚCHO,432290,4322905,VIADUTOS
SUL,RS,4313,METROPOLITANA,43010,REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ,432300,4323002,VIAMAO
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,432310,4323101,VICENTE DUTRA
SUL,RS,4311,NORTE,43017,REGIÃO 17 - PLANALTO,432320,4323200,VICTOR GRAEFF
SUL,RS,4310,SERRA,43025,REGIÃO 25 - VINHEDOS E BASALTO,432330,4323309,VILA FLORES
SUL,RS,4311,NORTE,43018,REGIÃO 18 - ARAUCÁRIAS,432335,4323358,VILA LANGARO
SUL,RS,4311,NORTE,43017,REGIÃO 17 - PLANALTO,432340,4323408,VILA MARIA
SUL,RS,4314,CENTRO-OESTE,43001,REGIÃO 01 - VERDES CAMPOS,432345,4323457,VILA NOVA DO SUL
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,432350,4323507,VISTA ALEGRE
SUL,RS,4310,SERRA,43025,REGIÃO 25 - VINHEDOS E BASALTO,432360,4323606,VISTA ALEGRE DO PRATA
SUL,RS,4311,NORTE,43015,REGIÃO 15 - CAMINHO DAS ÁGUAS,432370,4323705,VISTA GAUCHA
SUL,RS,4312,MISSIONEIRA,43011,REGIÃO 11 - SETE POVOS DAS MISSÕES,432375,4323754,VITORIA DAS MISSOES
SUL,RS,4308,VALES,43030,REGIÃO 30 - VALE DA LUZ,432377,4323770,WESTFALIA
SUL,RS,4313,METROPOLITANA,43004,REGIÃO 04 - BELAS PRAIAS,432380,4323804,XANGRI-LA
CENTRO-OESTE,MS,5005,TRES LAGOAS,50004,TRÊS LAGOAS,500020,5000203,AGUA CLARA
CENTRO-OESTE,MS,5008,CAMPO GRANDE,50001,CAMPO GRANDE,500025,5000252,ALCINOPOLIS
CENTRO-OESTE,MS,5006,DOURADOS,50003,DOURADOS,500060,5000609,AMAMBAI
CENTRO-OESTE,MS,5008,CAMPO GRANDE,50001,CAMPO GRANDE,500070,5000708,ANASTACIO
CENTRO-OESTE,MS,5006,DOURADOS,50003,DOURADOS,500080,5000807,ANAURILANDIA
CENTRO-OESTE,MS,5006,DOURADOS,50003,DOURADOS,500085,5000856,ANGELICA
CENTRO-OESTE,MS,5006,DOURADOS,50003,DOURADOS,500090,5000906,ANTONIO JOAO
CENTRO-OESTE,MS,5005,TRES LAGOAS,50004,TRÊS LAGOAS,500100,5001003,APARECIDA DO TABOADO
CENTRO-OESTE,MS,5008,CAMPO GRANDE,50001,CAMPO GRANDE,500110,5001102,AQUIDAUANA
CENTRO-OESTE,MS,5006,DOURADOS,50003,DOURADOS,500124,5001243,ARAL MOREIRA
CENTRO-OESTE,MS,5008,CAMPO GRANDE,50001,CAMPO GRANDE,500150,5001508,BANDEIRANTES
CENTRO-OESTE,MS,5005,TRES LAGOAS,50004,TRÊS LAGOAS,500190,5001904,BATAGUASSU
CENTRO-OESTE,MS,5006,DOURADOS,50003,DOURADOS,500200,5002001,BATAYPORA
CENTRO-OESTE,MS,5008,CAMPO GRANDE,50001,CAMPO GRANDE,500210,5002100,BELA VISTA
CENTRO-OESTE,MS,5008,CAMPO GRANDE,50001,CAMPO GRANDE,500215,5002159,BODOQUENA
CENTRO-OESTE,MS,5008,CAMPO GRANDE,50001,CAMPO GRANDE,500220,5002209,BONITO
CENTRO-OESTE,MS,5005,TRES LAGOAS,50004,TRÊS LAGOAS,500230,5002308,BRASILANDIA
CENTRO-OESTE,MS,5006,DOURADOS,50003,DOURADOS,500240,5002407,CAARAPO
